leader,vote,name,Sc,Sc_p,R-Sc,R-Sc_p,slots,Sc_p_lb,Sc_p_ub,Sc_p_flag,Sc_lb,Sc_ub,Sc_flag
XkCriyrNwS3G4rzAXtG5B1nnvb5Ka1JtCku93VqeKAr,beefKGBWeSpHzYBHZXwp5So7wdQGX6mu4ZHCsH3uTar,"Coinbase",0.1286599099099099,0.0947018447018447,1599.4999999999998,1177.3333333333333,12432,0.08497211970113276,0.10541731909230288,false,0.10853584512811044,0.1565026023052386,false
7GkMBmtrTZz8QbjSe1sXvAUtz7Pp42SQxfT5ymmJD4We,J2nUHEAgZFRyuJbFjdqPrAa9gyWDuc7hErtDQHPhsYRp,"Phantom Validator",0.13473360655737704,0.09463797814207651,328.75,230.91666666666669,2440,0.07401789443408513,0.12025643560405028,false,0.0783832502520431,0.18665519718130594,false
HLnodbYkL5PFA8hjAZDkm5pGzV7eLTvcs671AW2L6St9,7KVnUL45FH4N8Z7x1dnvJ7GzMx12cs81mS26mHzNjQPN,"PoH PoS",0.12883629404968228,0.09463460427498556,1189.4166666666667,873.6666666666666,9232,0.08343692309837172,0.10715937657174804,false,0.10468795747851645,0.1603504899548326,false
HwDqYfPnp956giyXf1kGFHkUdj6Uu7UyoPSNn1Ku2j5F,APXk9VZkjTPFjJNLFvmCDHqMQ7moQd3ywf3qGtSjvHyj,"Solaris",0.14930555555555555,0.09452160493827161,32.25,20.416666666666668,216,0.04163970655947047,0.20051152816139028,false,-0.04943158414529186,0.3144700315786409,false
6pEtDovpyd1zUMYPuNhMCPU37sUTEAtzzgoVVAh1G1JL,53ANFYA6BCDzdtiEeWawm5bqsH1Qgmjog8oMo5N4o4wU,"Zemnoi 👾",0.12694209039548024,0.094515065913371,179.75000000000003,133.83333333333334,1416,0.0684135007597041,0.12919401699904715,false,0.061455291133782924,0.2035831562995661,false
mrgn28BhocwdAUEenen3Sw2MR9cPKDpLkDvzDdR7DBD,mrgn2vsZ5EJ8YEfAMNPXmRux7th9cNfBasQ1JJvVwPn,"mrgn2",0.13967071376011772,0.09446284032376746,253.08333333333331,171.16666666666666,1812,0.0709909509739253,0.1246539821815277,false,0.06969866898220073,0.1953397784511483,false
D4r6Rcua2L7nHHhdaiZe2k2bTfPg2WQqcNYpG6bugvCG,8yPiZWMNYMhEqTmPSRc6LsWLFC8pewYEzmgc5kRCLTrZ,"Limitless Systems",0.13323093887838688,0.0944391934467549,281.91666666666663,199.83333333333337,2116,0.07250606631616086,0.12213342859562187,false,0.07438618403637023,0.1906522633969788,false
h3ZXAE168mNxsszYYrUfkMVSCWx6DU2Uvrx97Kb1Nch,Ec37CQZjwRgGnuMmUi3BnEBXS5Xa3siakAPxPkHtahSf,"Validation Cloud",0.14238281249999998,0.0943359375,182.24999999999997,120.75,1280,0.06712388916851227,0.1310302548619418,false,0.057775302349959035,0.20726314508339,false
3RXKQBRv7xKTQeNdLSPhCiD4QcUfxEQ12rtgUkMf5LnS,BxFf75Vtzro2Hy3coFHKxFMZo5au8W7J8BmLC3gCMotU,"Chainode Tech & MEV(0% Fee)",0.13439490445859872,0.09429405520169852,422,296.08333333333337,3140,0.07590557391212592,0.11657526879977488,false,0.0847975090475106,0.18024093838583843,false
AEAJtnjjB19XFreJH21UP8rfd12f9kxMmngwZG3tGXbP,QhyTEHb5JkMBki8Lq1npsaixefUyMXWJtbxK6jNjxnn,"Black Sand",0.1531609195402299,0.09420498084291189,266.5,163.91666666666669,1740,0.0703521952956591,0.1250571067482253,false,0.0684121077165256,0.19662633971682342,false
FUiUtbEoUVbtghgftxJwQackskGkW7MPbLFMQzHzsfb2,AvDxkBtVZgauCHTMLMUMFCG2GfnsN9zv2qXbrgAoWUmA,"",0.12583333333333332,0.09416666666666666,12.583333333333332,9.416666666666666,100,0.028942669891537376,0.2660982425010535,false,-0.13489275881272517,0.3999312062460742,false
CwyVpfmfSiMeCexi3JgUNvaiDfYN14cLDjzT99zcBuD2,8uEgdseqbUrDLfmHbUpTHoH1LLRxeViYDk7K6NdXKRYM,"Hamsa",0.13318696330991414,0.09415495706479314,1137.4166666666667,804.0833333333334,8540,0.08256774498866278,0.10717830207351213,false,0.10358232871608362,0.1614561187172654,false
